user_id,display_name,email,home_city_id,home_currency,locale,budget_band,travel_style,traveller_type,segment,date_of_signup,loyalty_tier,status,created_at,updated_at
usr_04abf061,Leila Nair,leila.nair127@example.invalid,cty_36afaa5c,IDR,en-IN,premium,cultural,backpacker,heavy,2024-11-19,,active,2024-11-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1886c078,Nikhil Chatterjee,nikhil.chatterjee128@example.invalid,cty_9aa02925,MVR,en-IN,value,slow,solo,light,2025-07-29,none,active,2025-07-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_40c95b13,Ritu Gupta,ritu.gupta129@example.invalid,cty_43d0a650,INR,en-IN,luxury,cultural,business,cold_start,2026-07-18,gold,active,2026-07-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5f81e7d1,Sanjay Wong,sanjay.wong130@example.invalid,cty_f8b75f8e,INR,ta,luxury,cultural,friends,cold_start,2026-07-15,gold,active,2026-07-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3438d3c4,Meera Ahmed,meera.ahmed131@example.invalid,cty_1ced6ede,AED,en-IN,luxury,cultural,solo,light,2024-02-29,gold,active,2024-02-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7cb81b2c,Aarav Fernandes,aarav.fernandes132@example.invalid,cty_36afaa5c,IDR,en-IN,value,slow,business,light,2024-10-13,none,active,2024-10-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_80bfee13,Nisha Iyer,nisha.iyer133@example.invalid,cty_34bbfdfe,INR,en-IN,mid,adventure,senior,cold_start,2026-08-01,silver,active,2026-08-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b8c5bfe0,Vikram Reddy,vikram.reddy134@example.invalid,cty_f29656ff,INR,mr,premium,slow,friends,heavy,2025-04-30,,active,2025-04-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_cb0928ac,Meera Joshi,meera.joshi135@example.invalid,cty_43d0a650,INR,en-IN,mid,adventure,backpacker,light,2022-10-22,,active,2022-10-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_322fb6cb,Ravi Verma,ravi.verma136@example.invalid,cty_95e7c8ca,INR,mr,shoestring,luxury,couple,cold_start,2026-07-25,,active,2026-07-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_805d11a5,Leila Costa,leila.costa137@example.invalid,cty_8b6b1652,INR,ml,premium,adventure,senior,light,2026-05-01,silver,active,2026-05-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b96ef58c,Pooja Kulkarni,pooja.kulkarni138@example.invalid,cty_ab50efee,INR,bn,value,slow,senior,light,2023-06-20,silver,active,2023-06-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3c70603f,Ravi Weber,ravi.weber139@example.invalid,cty_3503e391,INR,ta,luxury,slow,senior,light,2024-06-12,none,active,2024-06-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f9060fbb,Daniel Silva,daniel.silva140@example.invalid,cty_c97e6cd5,INR,hi,mid,cultural,friends,light,2025-04-22,silver,active,2025-04-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_05a65b61,Ananya Costa,ananya.costa141@example.invalid,cty_7f673457,INR,en-IN,luxury,adventure,backpacker,light,2023-08-27,gold,active,2023-08-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e9f75997,Sofia Bhat,sofia.bhat142@example.invalid,cty_9aa02925,MVR,en-IN,premium,budget,backpacker,cold_start,2026-08-14,,active,2026-08-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6361ffdd,Sanjay Novak,sanjay.novak143@example.invalid,cty_1ced6ede,AED,en-IN,shoestring,luxury,solo,cold_start,2026-07-24,gold,active,2026-07-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6653b49e,Ishaan Iyer,ishaan.iyer144@example.invalid,cty_67ee7f6f,INR,ml,premium,cultural,couple,cold_start,2026-08-04,,active,2026-08-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7edfea3c,Yuki Silva,yuki.silva145@example.invalid,cty_aa759717,INR,hi,value,adventure,solo,light,2023-09-03,gold,active,2023-09-03T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7101a5b5,Rohan Iyer,rohan.iyer146@example.invalid,cty_c97e6cd5,INR,en-IN,mid,wellness,solo,light,2025-09-03,gold,active,2025-09-03T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_fd729274,Aarav Nair,aarav.nair147@example.invalid,cty_d401ef6b,INR,ml,shoestring,slow,senior,heavy,2026-07-12,none,active,2026-07-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_48f9bd76,Arjun Patel,arjun.patel148@example.invalid,cty_d401ef6b,INR,en-IN,value,luxury,business,cold_start,2026-07-05,none,active,2026-07-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_546ab7b6,Ananya Shetty,ananya.shetty149@example.invalid,cty_f29656ff,INR,mr,shoestring,comfort,senior,cold_start,2026-07-23,gold,active,2026-07-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_57995796,Manav Patel,manav.patel150@example.invalid,cty_d401ef6b,INR,ml,mid,slow,solo,heavy,2024-01-30,,active,2024-01-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f95d5d19,Arjun Chatterjee,arjun.chatterjee151@example.invalid,cty_aa759717,INR,hi,value,adventure,family,cold_start,2026-08-08,,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_4dc8096b,Aisha Fernandes,aisha.fernandes152@example.invalid,cty_0d062a51,INR,en-IN,mid,budget,couple,light,2025-01-10,,active,2025-01-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f5fd9c87,Marco Joshi,marco.joshi153@example.invalid,cty_0b92e2e7,INR,en-IN,shoestring,adventure,backpacker,cold_start,2026-07-13,none,active,2026-07-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_beb7e910,Meera Mehta,meera.mehta154@example.invalid,cty_b6ccbb3b,INR,or,shoestring,wellness,friends,cold_start,2026-07-24,gold,active,2026-07-24T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5b790166,Shreya Wong,shreya.wong155@example.invalid,cty_d35a9652,INR,en-IN,premium,adventure,business,heavy,2025-07-05,gold,active,2025-07-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c25e06d9,Tanvi Shetty,tanvi.shetty156@example.invalid,cty_51a149b7,JPY,ja,shoestring,luxury,friends,cold_start,2026-07-16,,active,2026-07-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5ffc5ee5,Elena Kulkarni,elena.kulkarni157@example.invalid,cty_bbb31d67,INR,kn,luxury,budget,backpacker,cold_start,2026-08-17,,active,2026-08-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d32b1be5,Lakshmi Chatterjee,lakshmi.chatterjee158@example.invalid,cty_36afaa5c,IDR,en-IN,value,slow,friends,cold_start,2026-08-17,,active,2026-08-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_fe056e56,Pooja Tanaka,pooja.tanaka159@example.invalid,cty_cfec17b6,INR,gu,shoestring,comfort,backpacker,heavy,2023-08-15,none,active,2023-08-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9d0bf50e,Bhavna Bose,bhavna.bose160@example.invalid,cty_7b89639e,AED,ar,luxury,adventure,couple,cold_start,2026-08-06,,active,2026-08-06T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_525b1d3c,Yuki Costa,yuki.costa161@example.invalid,cty_d4f5e3a5,INR,en-IN,luxury,luxury,family,cold_start,2026-08-12,none,active,2026-08-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_04b21637,Fatima Das,fatima.das162@example.invalid,cty_10cbee86,INR,en-IN,premium,adventure,couple,light,2025-01-15,,active,2025-01-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ede8042e,Ananya Fernandes,ananya.fernandes163@example.invalid,cty_c07454f1,INR,hi,luxury,luxury,couple,cold_start,2026-07-27,silver,active,2026-07-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0ff233bd,Meera Fernandes,meera.fernandes164@example.invalid,cty_d35a9652,INR,en-IN,luxury,adventure,friends,cold_start,2026-07-22,,active,2026-07-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_ee6409a7,Karthik Fernandes,karthik.fernandes165@example.invalid,cty_aa759717,INR,hi,luxury,adventure,solo,light,2026-05-14,gold,active,2026-05-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7f6e49de,Rohan Pillai,rohan.pillai166@example.invalid,cty_43d0a650,INR,mr,shoestring,wellness,family,light,2023-06-12,silver,active,2023-06-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_aef2650b,Ravi Joshi,ravi.joshi167@example.invalid,cty_541018a9,INR,en-IN,shoestring,slow,backpacker,cold_start,2026-07-07,none,active,2026-07-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f6db29eb,Ravi Nair,ravi.nair168@example.invalid,cty_905fd8a1,SGD,zh,premium,adventure,solo,light,2023-08-09,,active,2023-08-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5cdbb1d3,Leila Costa,leila.costa169@example.invalid,cty_c07454f1,INR,en-IN,value,cultural,business,light,2023-10-20,,active,2023-10-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_671138ff,Tanvi Ahmed,tanvi.ahmed170@example.invalid,cty_ab50efee,INR,bn,luxury,luxury,senior,cold_start,2026-07-28,,active,2026-07-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e96d03fd,Kabir Verma,kabir.verma171@example.invalid,cty_8fc1539e,INR,kn,luxury,luxury,senior,light,2024-10-26,silver,active,2024-10-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_29dfdea3,Ritu Shetty,ritu.shetty172@example.invalid,cty_5d572c8a,INR,en-IN,mid,comfort,friends,cold_start,2026-07-08,silver,active,2026-07-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_de458aa5,Nikhil Reddy,nikhil.reddy173@example.invalid,cty_c9f34ba7,MYR,en-IN,value,luxury,friends,cold_start,2026-07-09,none,active,2026-07-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_6866c6a4,Kavya Mehta,kavya.mehta174@example.invalid,cty_7b89639e,AED,ar,mid,cultural,solo,cold_start,2026-07-30,none,active,2026-07-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9937a749,Grace Singh,grace.singh175@example.invalid,cty_c0f2d9de,NPR,ne,shoestring,comfort,family,light,2024-05-23,gold,active,2024-05-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_424fbf1a,Nisha Rao,nisha.rao176@example.invalid,cty_828a7777,INR,en-IN,mid,adventure,family,light,2023-11-22,,active,2023-11-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e7722766,Fatima Reddy,fatima.reddy177@example.invalid,cty_cfec17b6,INR,gu,premium,cultural,couple,cold_start,2026-08-09,silver,active,2026-08-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c582abb2,Lakshmi Singh,lakshmi.singh178@example.invalid,cty_c97e6cd5,INR,en-IN,premium,wellness,couple,heavy,2024-07-27,none,active,2024-07-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f96768fc,Ritu Khan,ritu.khan179@example.invalid,cty_7fc82336,INR,ta,value,comfort,backpacker,cold_start,2026-08-11,,active,2026-08-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_58d2b52f,Neha Ahmed,neha.ahmed180@example.invalid,cty_590d4b7b,INR,en-IN,mid,comfort,solo,heavy,2024-07-01,silver,active,2024-07-01T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7e0ddebe,Sanjay Bose,sanjay.bose181@example.invalid,cty_621f4a84,INR,en-IN,luxury,cultural,family,cold_start,2026-07-17,none,active,2026-07-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7f6d27fe,Aisha Mehta,aisha.mehta182@example.invalid,cty_905fd8a1,SGD,en-IN,luxury,slow,business,light,2023-05-14,,active,2023-05-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_40edb5af,Yuki Bose,yuki.bose183@example.invalid,cty_ccb4fb74,INR,ne,shoestring,adventure,senior,heavy,2024-02-26,gold,active,2024-02-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_37079a82,Meera Bose,meera.bose184@example.invalid,cty_0b7f5985,CHF,de,shoestring,budget,solo,heavy,2024-05-11,,active,2024-05-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d9890333,Ravi Silva,ravi.silva185@example.invalid,cty_c43cfa94,INR,en-IN,premium,adventure,solo,light,2023-06-11,none,active,2023-06-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_045378e4,Arjun Costa,arjun.costa186@example.invalid,cty_076e8e86,INR,hi,value,slow,business,heavy,2023-06-26,,active,2023-06-26T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8180c222,Sneha Das,sneha.das187@example.invalid,cty_541018a9,INR,en-IN,shoestring,budget,family,light,2023-11-02,none,active,2023-11-02T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_7f26d855,Neha Joshi,neha.joshi188@example.invalid,cty_d35a9652,INR,en-IN,luxury,slow,business,cold_start,2026-07-09,,active,2026-07-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b452b228,Gautam Menon,gautam.menon189@example.invalid,cty_9aa02925,MVR,ar,premium,wellness,business,cold_start,2026-07-16,,active,2026-07-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e21b6644,Marco Silva,marco.silva190@example.invalid,cty_0d9ab6ff,INR,en-IN,value,budget,business,heavy,2026-06-12,silver,active,2026-06-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1f670e21,Vikram Patel,vikram.patel191@example.invalid,cty_95d040d8,NPR,en-IN,mid,adventure,senior,light,2025-04-14,none,active,2025-04-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_acbd09a0,Riya Wong,riya.wong192@example.invalid,cty_51a149b7,JPY,ja,luxury,adventure,family,cold_start,2026-07-22,,active,2026-07-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_cdfb4f44,Vikram Sharma,vikram.sharma193@example.invalid,cty_718f03c7,INR,te,luxury,wellness,couple,cold_start,2026-08-13,,active,2026-08-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8f81432c,Zoya Bose,zoya.bose194@example.invalid,cty_36afaa5c,IDR,id,luxury,slow,family,light,2025-01-30,silver,active,2025-01-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a0621ff2,Thomas Costa,thomas.costa195@example.invalid,cty_ccb4fb74,INR,en-IN,value,cultural,backpacker,light,2025-07-09,silver,active,2025-07-09T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_72d88a70,Aditya Rao,aditya.rao196@example.invalid,cty_17b8ef2f,INR,kn,shoestring,adventure,couple,light,2024-04-29,gold,active,2024-04-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c0b1d0d3,Rahul Rao,rahul.rao197@example.invalid,cty_0d9ab6ff,INR,en-IN,value,adventure,backpacker,light,2024-02-22,,active,2024-02-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3127972d,Sofia Rossi,sofia.rossi198@example.invalid,cty_718f03c7,INR,en-IN,shoestring,cultural,family,cold_start,2026-07-14,,active,2026-07-14T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9292ebbb,Nisha Ahmed,nisha.ahmed199@example.invalid,cty_7be8559f,INR,or,mid,cultural,family,light,2024-06-22,none,active,2024-06-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8f32fd7a,Ravi Gupta,ravi.gupta200@example.invalid,cty_a50bc5dd,LKR,en-IN,luxury,wellness,business,cold_start,2026-07-08,gold,active,2026-07-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_044d1ce1,Sneha Weber,sneha.weber201@example.invalid,cty_a50bc5dd,LKR,si,mid,slow,friends,cold_start,2026-08-16,gold,active,2026-08-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_cd45f751,Grace Ahmed,grace.ahmed202@example.invalid,cty_c43cfa94,INR,bn,value,slow,couple,light,2025-05-13,gold,active,2025-05-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_865c98a2,Devi Joshi,devi.joshi203@example.invalid,cty_8fc1539e,INR,en-IN,mid,slow,business,cold_start,2026-07-22,silver,active,2026-07-22T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_dbcf6091,Riya Bose,riya.bose204@example.invalid,cty_a50bc5dd,LKR,en-IN,value,comfort,couple,light,2025-05-25,,active,2025-05-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_91afdeed,Yuki Wong,yuki.wong205@example.invalid,cty_95e7c8ca,INR,mr,shoestring,luxury,solo,cold_start,2026-08-03,,active,2026-08-03T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_63c4ad9e,Kavya Rao,kavya.rao206@example.invalid,cty_a50bc5dd,LKR,si,premium,comfort,senior,cold_start,2026-08-04,none,active,2026-08-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_f6728ccc,Shreya Chatterjee,shreya.chatterjee207@example.invalid,cty_009c9fd2,LKR,si,shoestring,budget,solo,cold_start,2026-08-07,silver,active,2026-08-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c94b68cc,Karthik Reddy,karthik.reddy208@example.invalid,cty_bbb31d67,INR,en-IN,mid,slow,business,light,2024-10-28,,active,2024-10-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8b3ba681,Sneha Kulkarni,sneha.kulkarni209@example.invalid,cty_f8b75f8e,INR,ta,premium,budget,senior,cold_start,2026-07-10,,active,2026-07-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e2966606,Kabir Bhat,kabir.bhat210@example.invalid,cty_34bbfdfe,INR,ml,luxury,luxury,backpacker,light,2023-01-20,silver,active,2023-01-20T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_18b5561e,Rahul Rao,rahul.rao211@example.invalid,cty_7be8559f,INR,en-IN,luxury,luxury,friends,heavy,2023-10-05,gold,active,2023-10-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_91bd179b,Ishaan Kim,ishaan.kim212@example.invalid,cty_17b8ef2f,INR,en-IN,shoestring,luxury,senior,cold_start,2026-08-02,none,active,2026-08-02T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_47f43984,Joseph Ahmed,joseph.ahmed213@example.invalid,cty_009c9fd2,LKR,si,value,slow,couple,cold_start,2026-07-23,,active,2026-07-23T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3c3ae758,Sneha Rao,sneha.rao214@example.invalid,cty_b43cdd57,INR,en-IN,value,luxury,friends,cold_start,2026-08-07,silver,active,2026-08-07T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_14c738e0,Rahul Novak,rahul.novak215@example.invalid,cty_8b6b1652,INR,ml,value,wellness,friends,cold_start,2026-07-25,silver,active,2026-07-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_94de7192,Siddharth Khan,siddharth.khan216@example.invalid,cty_7fc82336,INR,en-IN,mid,adventure,family,light,2024-07-17,gold,active,2024-07-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_737d4dab,Shreya Bose,shreya.bose217@example.invalid,cty_0b7f5985,CHF,de,premium,budget,business,cold_start,2026-08-05,none,active,2026-08-05T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b021d103,Nikhil Gupta,nikhil.gupta218@example.invalid,cty_9327d518,INR,hi,value,comfort,senior,light,2023-08-29,,active,2023-08-29T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c8d7856d,Priya Pillai,priya.pillai219@example.invalid,cty_bbb31d67,INR,kn,mid,budget,couple,cold_start,2026-08-15,,active,2026-08-15T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_0cc10db2,Devi Verma,devi.verma220@example.invalid,cty_d401ef6b,INR,en-IN,luxury,cultural,backpacker,light,2025-02-12,none,active,2025-02-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_c4b23b72,Marco Weber,marco.weber221@example.invalid,cty_076e8e86,INR,en-IN,premium,budget,solo,cold_start,2026-07-31,,active,2026-07-31T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_e0440f90,Aditya Reddy,aditya.reddy222@example.invalid,cty_7cb0b529,INR,te,value,cultural,business,cold_start,2026-08-08,gold,active,2026-08-08T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5d0dfeb3,Lakshmi Joshi,lakshmi.joshi223@example.invalid,cty_bbb31d67,INR,en-IN,value,slow,family,cold_start,2026-07-10,silver,active,2026-07-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_aaf1c470,Kavya Verma,kavya.verma224@example.invalid,cty_9aa02925,MVR,ar,shoestring,budget,business,light,2026-04-28,gold,active,2026-04-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d92eb166,Zoya Silva,zoya.silva225@example.invalid,cty_0b7f5985,CHF,en-IN,luxury,luxury,solo,cold_start,2026-08-13,none,active,2026-08-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_82545d82,Nikhil Mehta,nikhil.mehta226@example.invalid,cty_f288c6a0,INR,ta,shoestring,slow,couple,cold_start,2026-08-13,silver,active,2026-08-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d73f4c7f,Diya Bhat,diya.bhat227@example.invalid,cty_f288c6a0,INR,en-IN,value,comfort,business,light,2026-03-11,none,active,2026-03-11T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3666a349,Diya Bhat,diya.bhat228@example.invalid,cty_d35a9652,INR,hi,mid,cultural,couple,heavy,2026-06-04,,active,2026-06-04T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_da5d7284,Ritu Bhat,ritu.bhat229@example.invalid,cty_8fc1539e,INR,kn,shoestring,slow,senior,heavy,2025-06-18,none,active,2025-06-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_357e579a,Neha Weber,neha.weber230@example.invalid,cty_7fc82336,INR,en-IN,premium,wellness,couple,heavy,2023-03-18,,active,2023-03-18T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_d1a44892,Kavya Gupta,kavya.gupta231@example.invalid,cty_43d0a650,INR,en-IN,premium,budget,backpacker,cold_start,2026-07-13,gold,active,2026-07-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_9738df4b,Ritu Silva,ritu.silva232@example.invalid,cty_718f03c7,INR,en-IN,luxury,comfort,senior,light,2023-01-16,silver,active,2023-01-16T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_5527167d,Yuki Nair,yuki.nair233@example.invalid,cty_0d062a51,INR,pa,premium,comfort,senior,light,2024-05-17,gold,active,2024-05-17T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_933e3fb7,Nisha Costa,nisha.costa234@example.invalid,cty_caf3c1ee,INR,en-IN,luxury,cultural,senior,light,2025-05-28,,active,2025-05-28T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_a0d77be3,Joseph Kim,joseph.kim235@example.invalid,cty_d4f5e3a5,INR,en-IN,shoestring,adventure,family,cold_start,2026-07-12,gold,active,2026-07-12T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_1dd8f348,Thomas Menon,thomas.menon236@example.invalid,cty_ccb4fb74,INR,ne,luxury,budget,senior,light,2025-04-30,,active,2025-04-30T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_2e849b83,Grace Singh,grace.singh237@example.invalid,cty_9327d518,INR,hi,luxury,luxury,backpacker,light,2026-04-25,silver,active,2026-04-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_22d1a7e5,Ishaan Bose,ishaan.bose238@example.invalid,cty_cf1c6ac5,INR,en-IN,shoestring,wellness,friends,cold_start,2026-07-10,none,active,2026-07-10T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_42dc4da4,Kabir Kim,kabir.kim239@example.invalid,cty_6320eea9,QAR,en-IN,shoestring,slow,backpacker,light,2023-01-13,silver,active,2023-01-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_b0226153,Riya Sharma,riya.sharma240@example.invalid,cty_5d572c8a,INR,en-IN,value,luxury,business,heavy,2025-06-19,,active,2025-06-19T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_3d1b88d6,Rohan Wong,rohan.wong241@example.invalid,cty_79cbc59b,BTN,en-IN,mid,budget,backpacker,heavy,2025-12-27,silver,active,2025-12-27T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_8846d546,Sanjay Singh,sanjay.singh242@example.invalid,cty_67ee7f6f,INR,en-IN,luxury,comfort,friends,light,2023-07-13,silver,active,2023-07-13T09:00:00+05:30,2026-08-18T10:00:00+05:30
usr_76046cf3,Ishaan Bhat,ishaan.bhat243@example.invalid,cty_c97e6cd5,INR,en-IN,shoestring,wellness,business,light,2023-08-25,none,active,2023-08-25T09:00:00+05:30,2026-08-18T10:00:00+05:30
